chr	start	end	breaks	predicted
1	196650000	196699999	2.03439	1.97013513120567
1	196700000	196749999	1.45132	1.71393995598958
1	196750000	196799999	1.13936	1.21079946513889
1	196800000	196849999	1.62543	1.76908876553498
1	196850000	196899999	1.8353	1.84249047690763
1	196900000	196949999	1.82377	1.87019771091065
1	196950000	196999999	2.04617	1.95504048857143
1	1.97e+08	197049999	2.154	1.98760407378472
1	197050000	197099999	2.14613	2.19858919832402
1	197100000	197149999	2.54481	2.59355460034014
1	197150000	197199999	2.53905	2.55827740207156
1	197200000	197249999	2.13075	2.08819270017637
1	197250000	197299999	2.1337	2.09428444571429
1	197300000	197349999	2.41008	2.43126112619048
1	197350000	197399999	2.24301	2.22641685765766
1	197400000	197449999	2.26952	2.29449064437985
1	197450000	197499999	2.2035	2.20026494857143
1	197500000	197549999	1.99398	2.24150640740741
1	197550000	197599999	1.96358	2.1453931514652
1	197600000	197649999	2.20745	2.2428602721943
1	197650000	197699999	2.14801	2.27068721563089
1	197700000	197749999	2.85616	2.98118105172414
1	197750000	197799999	3.17062	2.98055834856176
1	197800000	197849999	2.69559	2.50398414974619
1	197850000	197899999	3.27745	3.92981081989796
1	197900000	197949999	2.49934	2.34023387927928
1	197950000	197999999	2.71769	2.57141120251938
1	1.98e+08	198049999	2.40564	2.30881916916667
1	198050000	198099999	2.5169	2.54572876799242
1	198100000	198149999	3.13772	3.29602415350877
1	198150000	198199999	2.48308	2.58779816471735
1	198200000	198249999	2.57186	2.7616097679558
1	198250000	198299999	2.26699	2.3548928844697
1	198300000	198349999	2.43275	2.40327711879433
1	198350000	198399999	2.37434	2.41266681929825
1	198400000	198449999	2.77731	2.6551587622807
1	198450000	198499999	2.75718	2.42350402023121
1	198500000	198549999	2.41867	2.33651705434783
1	198550000	198599999	2.45167	2.36818780070547
1	198600000	198649999	2.51232	2.46066753754579
1	198650000	198699999	2.48474	2.47497405494505
1	198700000	198749999	2.28598	2.31091141077441
1	198750000	198799999	2.36753	2.4423689373849
1	198800000	198849999	2.38455	2.42396458823529
1	198850000	198899999	2.41052	2.70106119207207
1	198900000	198949999	2.573	2.42213472191529
1	198950000	198999999	2.10347	2.1522139008547
1	1.99e+08	199049999	2.00444	2.12065593439716
1	199050000	199099999	2.32651	2.19143408876812
1	199100000	199149999	2.22865	2.17351387988827
1	199150000	199199999	2.28296	2.35294826229508
1	199200000	199249999	2.68007	2.69085093693694
1	199250000	199299999	2.29182	2.32145013636364
1	199300000	199349999	2.144	2.01114981116667
1	199350000	199399999	2.16186	2.03375166294227
1	199400000	199449999	2.19705	2.11673959823633
1	199450000	199499999	2.21158	2.24452525543478
1	199500000	199549999	2.12389	2.06159269756554
1	199550000	199599999	2.39205	2.18653262003643
1	199600000	199649999	2.10345	1.98975656639194
1	199650000	199699999	2.55016	2.64140717047619
1	199700000	199749999	2.94443	3.01235248516579
1	199750000	199799999	2.56007	2.69197961491228
1	199800000	199849999	2.89559	2.81355291755319
1	199850000	199899999	2.68426	2.45567115290698
1	199900000	199949999	2.7413	2.55210322410546
1	199950000	199999999	2.80882	2.65192005701754
1	2e+08	200049999	2.76807	2.7676083126177
1	200050000	200099999	2.77701	2.69277439106145
1	200100000	200149999	2.9763	2.87767159944751
1	200150000	200199999	3.2952	2.87704901122625
1	200200000	200249999	2.96854	2.63357628324698
1	200250000	200299999	3.11667	2.98002188369963
1	200300000	200349999	3.44156	3.25832615909091
1	200350000	200399999	3.57423	3.34058788686869
1	200400000	200449999	2.8813	2.80797631929825
1	200450000	200499999	3.37942	3.28314900306749
1	200500000	200549999	2.91493	2.86998081307551
1	200550000	200599999	3.13328	3.07721367795139
1	200600000	200649999	4.35275	3.96388947523809
1	200650000	200699999	3.04031	2.76290463670412
1	200700000	200749999	3.4949	3.56176258576998
1	200750000	200799999	2.822	2.67773605373406
1	200800000	200849999	2.93776	2.70380066575592
1	200850000	200899999	4.50503	4.40623859767025
1	200900000	200949999	3.56635	3.40548582783883
1	200950000	200999999	4.16813	4.00401987802607
1	2.01e+08	201049999	3.77443	3.6813836916221
1	201050000	201099999	4.26145	3.9472210625
1	201100000	201149999	3.92268	3.80234917109929
1	201150000	201199999	4.07537	3.8568618490099
1	201200000	201249999	4.37425	4.8146571799687
1	201250000	201299999	6.45833	5.89946184832452
1	201300000	201349999	4.76971	4.78300048717949
1	201350000	201399999	4.82028	5.04130130604289
1	201400000	201449999	5.51065	5.15964016941392
1	201450000	201499999	4.73029	4.27373354188948
1	201500000	201549999	3.82451	3.68707938581952
1	201550000	201599999	3.47506	3.30730125821596
1	201600000	201649999	3.64718	3.56154389184397
1	201650000	201699999	4.12344	4.10365926292335
1	201700000	201749999	3.79576	3.99371939241623
1	201750000	201799999	3.62236	3.71021538948307
1	201800000	201849999	3.05251	3.02033653174603
1	201850000	201899999	4.44714	4.35040454421769
1	201900000	201949999	3.50163	3.16436881151833
1	201950000	201999999	4.77217	4.39678882670455
1	2.02e+08	202049999	4.13747	3.5030253572695
1	202050000	202099999	4.14041	3.59294120876289
1	202100000	202149999	4.32001	4.07236066486487
1	202150000	202199999	4.65322	4.47654357837838
1	202200000	202249999	3.97566	4.04345866472868
1	202250000	202299999	4.15259	3.87929056534091
1	202300000	202349999	3.56747	3.37568514095238
1	202350000	202399999	2.65101	2.70758885700758
1	202400000	202449999	2.56222	2.85862755178908
1	202450000	202499999	2.76311	2.91787245309381
1	202500000	202549999	3.29472	3.40513564700855
1	202550000	202599999	4.26021	4.24698473351159
1	202600000	202649999	3.43672	3.1413450503876
1	202650000	202699999	3.50707	3.37055359438776
1	202700000	202749999	2.67033	2.64477065313029
1	202750000	202799999	3.87249	3.80531762583333
1	202800000	202849999	3.94888	3.68083004693487
1	202850000	202899999	3.47151	3.27886762003454
1	202900000	202949999	4.16181	4.14181940515654
1	202950000	202999999	3.31555	3.18677956647399
1	2.03e+08	203049999	4.09485	4.06873070238095
1	203050000	203099999	3.42455	3.54313327073171
1	203100000	203149999	3.93555	3.92524853619048
1	203150000	203199999	3.3915	3.30743090924956
1	203200000	203249999	3.93874	3.548507858473
1	203250000	203299999	4.77147	4.44822089583333
1	203300000	203349999	3.57797	3.35863852222222
1	203350000	203399999	2.84192	2.77662976142132
1	203400000	203449999	3.42236	3.36138033843537
1	203450000	203499999	4.23998	4.38981200434028
1	203500000	203549999	3.93943	3.753648080033
1	203550000	203599999	4.47438	3.99965900540541
1	203600000	203649999	4.50992	4.29390813806706
1	203650000	203699999	3.70738	3.62255645265152
1	203700000	203749999	3.99382	3.65715735714286
1	203750000	203799999	3.19017	3.21087973768939
1	203800000	203849999	3.38912	3.16993832073643
1	203850000	203899999	3.30032	2.95964656239316
1	203900000	203949999	2.58419	2.37420772412523
1	203950000	203999999	2.96769	2.85633792440801
1	2.04e+08	204049999	4.07959	3.75252316382576
1	204050000	204099999	4.02687	4.18323628436426
1	204100000	204149999	4.46945	4.36015915307971
1	204150000	204199999	4.07076	4.11308320274914
1	204200000	204249999	3.50334	3.33043077508961
1	204250000	204299999	4.62923	4.22509367337165
1	204300000	204349999	3.95753	3.76943852761341
1	204350000	204399999	3.97222	4.12830957242583
1	204400000	204449999	4.48567	4.56801401322751
1	204450000	204499999	4.02349	3.77329410673235
1	204500000	204549999	3.31966	3.18302951081081
1	204550000	204599999	3.57749	3.41555627360308
1	204600000	204649999	3.18411	3.27861799450549
1	204650000	204699999	3.79918	3.61811222843137
1	204700000	204749999	3.15451	3.0311862018018
1	204750000	204799999	3.14987	3.21658769711539
1	204800000	204849999	2.9423	2.92779835863874
1	204850000	204899999	3.16119	3.09441421470588
1	204900000	204949999	3.47523	3.66651303243243
1	204950000	204999999	3.55198	3.63266856349206
1	2.05e+08	205049999	3.7008	3.88953812146893
1	205050000	205099999	2.84014	2.96226718400771
1	205100000	205149999	3.40672	3.14451373063063
1	205150000	205199999	3.50302	3.62595979981884
1	205200000	205249999	4.26174	4.12279383153153
1	205250000	205299999	5.6204	4.79856115674603
1	205300000	205349999	3.82221	3.63762875655431
1	205350000	205399999	2.94585	2.78510026536313
1	205400000	205449999	4.98714	5.01884244122807
1	205450000	205499999	4.92984	4.62691732947977
1	205500000	205549999	3.64726	3.37903797322971
1	205550000	205599999	3.73402	3.79786468452381
1	205600000	205649999	4.34357	4.4233412771836
1	205650000	205699999	3.06993	3.09131043350168
1	205700000	205749999	3.71068	3.56581635128205
1	205750000	205799999	3.70542	3.71247928483245
1	205800000	205849999	2.81857	2.61333792629816
1	205850000	205899999	3.17555	2.759581175
1	205900000	205949999	2.00148	2.48295597706093
1	205950000	205999999	0	0.0347638512089854
1	2.06e+08	206049999	0	0.0167437209068755
1	206050000	206099999	0.832267	0.80625108145614
1	206100000	206149999	2.03102	1.92129195718954
1	206150000	206199999	1.66843	2.10450930052743
1	206200000	206249999	3.33863	3.21458135490196
1	206250000	206299999	3.59812	3.07141109677419
1	206300000	206349999	2.22158	2.64481720155039
1	206350000	206399999	0	0.00571944729328333
1	206400000	206449999	0	0.0361780374810312
1	206450000	206499999	0.718651	1.10745536298387
1	206500000	206549999	1.78858	2.08984327880952
1	206550000	206599999	2.91371	3.37295411941581
1	206600000	206649999	3.91281	4.00512630687831
1	206650000	206699999	4.94646	5.01123556020942
1	206700000	206749999	3.66033	3.47944015811966
1	206750000	206799999	3.7411	3.8714091754386
1	206800000	206849999	3.88392	3.94480866753927
1	206850000	206899999	3.95329	4.39047144506518
1	206900000	206949999	3.32149	3.2647128027027
1	206950000	206999999	3.2931	2.99369174242424
1	2.07e+08	207049999	3.75338	3.56170663780261
1	207050000	207099999	4.7712	4.60246617094017
1	207100000	207149999	3.54277	3.3564994460501
1	207150000	207199999	4.3344	4.19661757129095
1	207200000	207249999	4.44156	4.70747760696518
1	207250000	207299999	2.74942	2.71222100170068
1	207300000	207349999	2.49727	2.37401665889465
1	207350000	207399999	2.84433	2.55034703861566
1	207400000	207449999	2.92361	2.63055188946459
1	207450000	207499999	3.62916	3.38934239473684
1	207500000	207549999	2.31331	2.38683911557789
1	207550000	207599999	2.85184	2.72487840528233
1	207600000	207649999	2.56768	2.46519465972222
1	207650000	207699999	2.47238	2.56308008141762
1	207700000	207749999	0.550721	1.38116992238759
1	207750000	207799999	2.76349	2.55389452828283
1	207800000	207849999	3.0526	2.85554444871795
1	207850000	207899999	2.87166	2.68646513888889
1	207900000	207949999	3.01126	3.03025769034091
1	207950000	207999999	3.55574	4.00765331144781
1	2.08e+08	208049999	4.08748	4.33441406951872
1	208050000	208099999	3.45957	3.42540773846154
1	208100000	208149999	3.20332	3.23125101862197
1	208150000	208199999	3.18272	3.20382485882353
1	208200000	208249999	3.68754	3.84181642972973
1	208250000	208299999	3.61664	3.51861790516239
1	208300000	208349999	3.68229	3.7042923220339
1	208350000	208399999	4.52444	4.26839792216117
1	208400000	208449999	3.85591	4.17029315034364
1	208450000	208499999	2.82144	2.9141648017094
1	208500000	208549999	2.66372	2.69422765746421
1	208550000	208599999	2.6576	2.66100980018416
1	208600000	208649999	2.79268	2.80632120039683
1	208650000	208699999	2.80527	2.7513916056701
1	208700000	208749999	2.91649	3.14285468387681
1	208750000	208799999	2.74782	2.74899203369763
1	208800000	208849999	2.61851	2.72673396969697
1	208850000	208899999	2.20857	2.16639022881356
1	208900000	208949999	2.44237	2.49578102166667
1	208950000	208999999	3.03198	3.0606665
1	2.09e+08	209049999	2.67623	2.67238025
1	209050000	209099999	2.75694	2.7466196005291
1	209100000	209149999	2.79392	2.71119829885057
1	209150000	209199999	2.70714	2.7936234905303
1	209200000	209249999	3.52283	3.40644635989011
1	209250000	209299999	2.81393	2.86109591711712
1	209300000	209349999	2.55418	2.66279950423012
1	209350000	209399999	2.93951	3.10489889619048
1	209400000	209449999	3.02466	3.03740556262042
1	209450000	209499999	3.04978	3.06945599294533
1	209500000	209549999	3.93602	3.93832566313933
1	209550000	209599999	5.14109	4.3283655009009
1	209600000	209649999	3.95279	3.79255797269303
1	209650000	209699999	3.28299	3.15552718476191
1	209700000	209749999	3.85541	3.79991650196078
1	209750000	209799999	4.56348	4.33391859583333
1	209800000	209849999	5.30618	5.4273057283237
1	209850000	209899999	3.14935	3.21159340277778
1	209900000	209949999	3.59991	3.41407951739927
1	209950000	209999999	5.23245	5.00814104673722
1	2.1e+08	210049999	3.66737	4.10173559598604
1	210050000	210099999	3.28898	3.71642315865385
1	210100000	210149999	2.53801	2.54303910299625
1	210150000	210199999	2.56083	2.42147111111111
1	210200000	210249999	2.25256	2.13060312252252
1	210250000	210299999	2.56166	2.41262651541426
1	210300000	210349999	2.431	2.59515424515504
1	210350000	210399999	2.77689	2.66736656091371
1	210400000	210449999	3.65885	3.78673340378007
1	210450000	210499999	3.17396	3.21558045882353
1	210500000	210549999	3.55514	3.66957709116022
1	210550000	210599999	3.21084	3.26532873316062
1	210600000	210649999	2.62083	2.85654938553114
1	210650000	210699999	2.66061	2.58284168095238
1	210700000	210749999	2.6109	2.76454514825581
1	210750000	210799999	2.7634	2.68270306721915
1	210800000	210849999	2.73968	2.55014586746988
1	210850000	210899999	2.74908	2.63819553932584
1	210900000	210949999	2.58018	2.42958666046099
1	210950000	210999999	2.51886	2.45408012329932
1	2.11e+08	211049999	2.21762	2.09878454936709
1	211050000	211099999	2.62497	2.50908509861933
1	211100000	211149999	2.20176	1.93213601903509
1	211150000	211199999	2.35764	2.14179042641844
1	211200000	211249999	2.38962	2.18966660980392
1	211250000	211299999	2.49027	2.36249804414414
1	211300000	211349999	2.78238	2.50960951809524
1	211350000	211399999	2.86357	2.61206909895833
1	211400000	211449999	3.12488	2.92634499358974
1	211450000	211499999	2.60655	2.60206064786325
1	211500000	211549999	3.40389	3.15224861025641
1	211550000	211599999	2.82625	2.75102151018518
1	211600000	211649999	2.62034	2.34512005410122
1	211650000	211699999	3.82164	3.46664841666667
1	211700000	211749999	3.34056	3.00675736290323
1	211750000	211799999	3.92338	3.78190964242424
1	211800000	211849999	3.79114	3.69317357242583
1	211850000	211899999	3.72863	3.4691263852459
1	211900000	211949999	2.88755	2.86612415600775
1	211950000	211999999	2.59369	2.54315075353535
1	2.12e+08	212049999	2.76112	2.78539913351254
1	212050000	212099999	3.17117	2.86176452112676
1	212100000	212149999	3.13381	3.22156849895833
1	212150000	212199999	2.42672	2.30313807859848
1	212200000	212249999	3.47023	3.39335467759563
1	212250000	212299999	2.97273	2.75311348313492
1	212300000	212349999	3.14026	3.03535584259259
1	212350000	212399999	3.40615	3.37990965681004
1	212400000	212449999	3.4261	3.19051677560521
1	212450000	212499999	3.29504	3.39179914726631
1	212500000	212549999	2.718	2.59312825457875
1	212550000	212599999	3.27678	3.13090697843137
1	212600000	212649999	3.81437	3.82550318343195
1	212650000	212699999	4.02406	3.7609826786372
1	212700000	212749999	2.95037	2.80770863405797
1	212750000	212799999	4.32942	4.12242306492248
1	212800000	212849999	3.39251	3.28042996704331
1	212850000	212899999	3.18032	3.26917630952381
1	212900000	212949999	2.73622	2.6918717442348
1	212950000	212999999	2.75457	2.82716190414508
1	2.13e+08	213049999	3.10437	3.11892678719397
1	213050000	213099999	2.56283	2.51610710655738
1	213100000	213149999	3.11261	3.0641334949187
1	213150000	213199999	3.02056	2.97935158551483
1	213200000	213249999	2.90893	2.82896745054945
1	213250000	213299999	2.54439	2.44769135842294
1	213300000	213349999	2.26429	2.29001292210145
1	213350000	213399999	2.27351	2.1911862679558
1	213400000	213449999	2.26452	2.34643206547619
1	213450000	213499999	2.32505	2.49357260200364
1	213500000	213549999	2.51347	2.42318247427984
1	213550000	213599999	2.55784	2.74394339722222
1	213600000	213649999	2.64077	2.85186094666667
1	213650000	213699999	2.13168	2.23134113386525
1	213700000	213749999	2.1821	2.3553847405303
1	213750000	213799999	2.23686	2.40631549643494
1	213800000	213849999	2.06008	2.3555629144385
1	213850000	213899999	2.35597	2.71512332837302
1	213900000	213949999	2.17922	2.33576241140351
1	213950000	213999999	2.15972	2.14737222192029
1	2.14e+08	214049999	2.19435	2.38454571929825
1	214050000	214099999	2.30374	2.513181358473
1	214100000	214149999	2.33054	2.31164273104056
1	214150000	214199999	2.89676	3.38818732642487
1	214200000	214249999	2.39818	2.45203410128913
1	214250000	214299999	2.66695	2.72508854945055
1	214300000	214349999	2.75303	2.71484458333333
1	214350000	214399999	3.02363	3.13821131213873
1	214400000	214449999	2.67012	2.81548886015326
1	214450000	214499999	3.22928	3.06606897080979
1	214500000	214549999	3.57755	3.4117490125969
1	214550000	214599999	3.73268	3.65726883333333
1	214600000	214649999	4.50823	4.45651272252252
1	214650000	214699999	3.79614	3.79017218156425
1	214700000	214749999	4.10313	4.31692231431159
1	214750000	214799999	3.38732	3.22641189805825
1	214800000	214849999	2.70222	2.63840040438596
1	214850000	214899999	2.45429	2.28556376396917
1	214900000	214949999	2.39675	2.05821468720721
1	214950000	214999999	2.4164	2.25887081693989
1	2.15e+08	215049999	2.46512	2.61016466939891
1	215050000	215099999	2.68791	2.59724391136802
1	215100000	215149999	2.54946	2.47128542725599
1	215150000	215199999	2.76198	2.87673707027027
1	215200000	215249999	2.4608	2.49438292037037
1	215250000	215299999	2.52217	2.62643232851638
1	215300000	215349999	2.29015	2.21612009280303
1	215350000	215399999	2.26486	2.1458592377193
1	215400000	215449999	2.44904	2.35876771047619
1	215450000	215499999	2.17022	2.02972275508475
1	215500000	215549999	2.19906	2.00430744035088
1	215550000	215599999	2.43229	2.26210360185185
1	215600000	215649999	2.43457	2.33234093177893
1	215650000	215699999	2.51555	2.33565270925926
1	215700000	215749999	2.6258	2.68892493849206
1	215750000	215799999	2.38321	2.31193027601411
1	215800000	215849999	2.72752	2.68613444824017
1	215850000	215899999	2.3573	2.34591604051565
1	215900000	215949999	2.05908	2.2326600335249
1	215950000	215999999	2.14142	2.14960015909091
1	2.16e+08	216049999	2.02213	2.06414853442029
1	216050000	216099999	2.01419	2.10153656958763
1	216100000	216149999	1.9077	1.96316576498127
1	216150000	216199999	2.11258	2.1139412283237
1	216200000	216249999	2.21874	2.4878597641844
1	216250000	216299999	1.96802	2.00952445769882
1	216300000	216349999	1.96059	1.91958147354497
1	216350000	216399999	2.19786	2.30754962756052
1	216400000	216449999	2.1947	2.19747377595628
1	216450000	216499999	2.35763	2.22785433752094
1	216500000	216549999	2.03086	1.9860722627866
1	216550000	216599999	2.13585	2.12814616486486
1	216600000	216649999	2.64448	2.48656643726592
1	216650000	216699999	1.99956	2.05148172030651
1	216700000	216749999	2.14436	2.17570444545455
1	216750000	216799999	2.38263	2.49754800847145
1	216800000	216849999	2.23554	2.21011439115646
1	216850000	216899999	2.25986	2.40306897457627
1	216900000	216949999	2.43	2.4543967173913
1	216950000	216999999	2.44754	2.4786393965812
1	2.17e+08	217049999	2.38777	2.37064281140351
1	217050000	217099999	2.88393	3.03634301149425
1	217100000	217149999	2.61719	2.68516322407407
1	217150000	217199999	2.3643	2.47527638757396
1	217200000	217249999	2.71369	2.77962573402418
1	217250000	217299999	2.5631	2.61186531802721
1	217300000	217349999	2.51055	2.7893567825
1	217350000	217399999	2.2412	2.14078975447154
1	217400000	217449999	2.3879	2.2555019375
1	217450000	217499999	2.41797	2.35569659863946
1	217500000	217549999	2.50638	2.42923573871528
1	217550000	217599999	2.42335	2.45716521033868
1	217600000	217649999	2.35598	2.48788083333333
1	217650000	217699999	2.46319	2.59404786046512
1	217700000	217749999	2.6395	2.83667555357143
1	217750000	217799999	2.15279	2.27315097745098
1	217800000	217849999	2.84569	2.91645163601533
1	217850000	217899999	2.16563	2.25748360428305
1	217900000	217949999	2.12406	2.19577324725275
1	217950000	217999999	2.0767	1.96096265159129
1	2.18e+08	218049999	1.9512	2.08967753047619
1	218050000	218099999	2.31593	2.27400610231481
1	218100000	218149999	2.12369	2.18805051721014
1	218150000	218199999	1.86731	1.9133483708561
1	218200000	218249999	1.91223	2.00064917863248
1	218250000	218299999	2.05447	1.97548766176471
1	218300000	218349999	2.21855	2.2819959789272
1	218350000	218399999	2.35395	2.21149536193294
1	218400000	218449999	2.43721	2.31212366582064
1	218450000	218499999	2.69839	2.95310720955166
1	218500000	218549999	3.22878	3.45145892261905
1	218550000	218599999	3.54465	3.48592332460733
1	218600000	218649999	2.74292	2.77824646126126
1	218650000	218699999	3.55916	3.29655643103448
1	218700000	218749999	2.76661	2.74666229810997
1	218750000	218799999	2.81539	2.63778950452899
1	218800000	218849999	2.93237	2.85646015750916
1	218850000	218899999	2.99119	3.06021808
1	218900000	218949999	2.56835	2.66851935740741
1	218950000	218999999	2.454	2.45297894808743
1	2.19e+08	219049999	2.50664	2.50398134684685
1	219050000	219099999	2.64489	2.66418797142857
1	219100000	219149999	2.38748	2.40989256410256
1	219150000	219199999	2.28274	2.21169922282609
1	219200000	219249999	2.2366	2.25199197373188
1	219250000	219299999	2.26442	2.14375677419355
1	219300000	219349999	2.53705	2.47415494474153
1	219350000	219399999	2.20364	2.38062040752032
1	219400000	219449999	2.14723	2.21098046701389
1	219450000	219499999	2.50258	2.01887376190476
1	219500000	219549999	2.23834	1.86425146865079
1	219550000	219599999	2.26683	2.26522939779006
1	219600000	219649999	2.03676	2.26055789253188
1	219650000	219699999	2.03718	2.2653758003876
1	219700000	219749999	2.0856	2.46275008103131
1	219750000	219799999	1.76171	1.9594452955734
1	219800000	219849999	2.10545	2.23831254696133
1	219850000	219899999	2.01082	2.00995198924731
1	219900000	219949999	2.01013	2.16550197619048
1	219950000	219999999	2.39157	2.53826326992754
1	2.2e+08	220049999	1.93422	1.80950000713058
1	220050000	220099999	2.23834	2.19124387706093
1	220100000	220149999	2.55458	2.49389110054348
1	220150000	220199999	2.35034	2.50018452627258
1	220200000	220249999	3.04551	3.11550725585586
1	220250000	220299999	2.91807	2.96120438047138
1	220300000	220349999	2.53394	2.62214272644928
1	220350000	220399999	2.33805	2.53958398265896
1	220400000	220449999	2.66021	2.75390085977564
1	220450000	220499999	2.82789	2.76922357912458
1	220500000	220549999	3.4018	3.23831642198582
1	220550000	220599999	2.65238	2.53629138586957
1	220600000	220649999	2.74498	2.70656308859649
1	220650000	220699999	3.30215	3.29506793773946
1	220700000	220749999	2.91682	3.06628580154143
1	220750000	220799999	2.36412	2.32290413715278
1	220800000	220849999	2.42076	2.33545883572568
1	220850000	220899999	3.0607	2.99848020466321
1	220900000	220949999	3.10078	3.06229472161172
1	220950000	220999999	3.31822	3.43385287394247
1	2.21e+08	221049999	2.29368	2.15435228316327
1	221050000	221099999	2.82617	2.77973857204861
1	221100000	221149999	2.26575	1.96657291081081
1	221150000	221199999	2.25507	2.08631437870855
1	221200000	221249999	2.26137	2.01855351433692
1	221250000	221299999	2.11748	2.00880639111111
1	221300000	221349999	2.03692	1.93994145668449
1	221350000	221399999	2.1825	1.91865739705387
1	221400000	221449999	2.15042	2.12718917659758
1	221450000	221499999	2.35334	2.14811747449909
1	221500000	221549999	2.17609	2.29228528316327
1	221550000	221599999	2.5007	2.41373030149813
1	221600000	221649999	2.76514	2.94247276736111
1	221650000	221699999	2.70726	2.63021848702595
1	221700000	221749999	2.4497	2.50823547916667
1	221750000	221799999	2.45061	2.32329545355191
1	221800000	221849999	2.47819	2.43574011481482
1	221850000	221899999	2.68494	2.84821358097928
1	221900000	221949999	3.30297	3.3527015326087
1	221950000	221999999	2.90522	2.97053784809028
1	2.22e+08	222049999	3.81219	3.68439002859477
1	222050000	222099999	3.12563	2.88156301741294
1	222100000	222149999	2.75929	2.32954374625468
1	222150000	222199999	2.80436	2.80895467378049
1	222200000	222249999	2.74494	2.66286775252525
1	222250000	222299999	2.7264	2.65032426177536
1	222300000	222349999	2.52043	2.31584773076923
1	222350000	222399999	2.37007	2.36331811050725
1	222400000	222449999	2.77968	2.70277788468992
1	222450000	222499999	2.57042	2.48828475173611
1	222500000	222549999	2.34139	2.26416246351575
1	222550000	222599999	2.36041	2.24601363296903
1	222600000	222649999	3.30611	2.81240923647469
1	222650000	222699999	2.04494	1.47574461541039
1	222700000	222749999	2.72321	2.83190865074906
1	222750000	222799999	2.80779	3.13261931742044
1	222800000	222849999	2.66871	2.80259473104056
1	222850000	222899999	2.91772	2.96619885245902
1	222900000	222949999	2.53866	2.61952581968811
1	222950000	222999999	3.0637	3.10567493761141
1	2.23e+08	223049999	2.25625	2.09878312154696
1	223050000	223099999	2.67114	2.84009316036036
1	223100000	223149999	2.36493	2.55418802345059
1	223150000	223199999	2.69651	2.88438110540541
1	223200000	223249999	3.04711	2.8887502817029
1	223250000	223299999	3.28871	3.15555015248227
1	223300000	223349999	3.3374	3.57386537927928
1	223350000	223399999	3.1579	3.40862533901515
1	223400000	223449999	3.4588	3.67791491433892
1	223450000	223499999	2.7714	2.59236550530786
1	223500000	223549999	3.21524	3.15666989255499
1	223550000	223599999	2.65138	2.76706723262032
1	223600000	223649999	2.94625	2.89537540730838
1	223650000	223699999	4.00538	3.7372536467803
1	223700000	223749999	1.81555	2.96704319643411
1	223750000	223799999	0.133112	0.1481381581711
1	223800000	223849999	3.16639	3.28231487912088
1	223850000	223899999	4.30123	3.95071764044944
1	223900000	223949999	4.92815	4.78370229166667
1	223950000	223999999	3.15705	3.00206715585586
1	2.24e+08	224049999	3.43417	3.48750392719298
1	224050000	224099999	2.9763	2.61666408641975
1	224100000	224149999	1.59357	0.766807848589108
1	224150000	224199999	2.15081	2.35942344837838
1	224200000	224249999	2.49208	3.66321536614853
1	224250000	224299999	2.86622	2.80516478431373
1	224300000	224349999	3.42261	3.1028193525641
1	224350000	224399999	4.26229	3.97687479257246
1	224400000	224449999	3.41613	3.24199379103215
1	224450000	224499999	2.93378	2.81838162694301
1	224500000	224549999	3.378	3.34296325085911
1	224550000	224599999	2.77816	2.7473174425
1	224600000	224649999	3.47257	3.56206055213675
1	224650000	224699999	3.86223	3.8101463220339
1	224700000	224749999	3.43854	3.31383506207483
1	224750000	224799999	2.92075	2.90103445359849
1	224800000	224849999	3.2662	3.46805634929078
1	224850000	224899999	2.81949	2.93630682154882
1	224900000	224949999	2.79156	2.9423926185738
1	224950000	224999999	2.43681	2.50368357090239
1	2.25e+08	225049999	2.55745	2.41304443507752
1	225050000	225099999	2.57737	2.13447244
1	225100000	225149999	2.47316	2.06941344127807
1	225150000	225199999	2.09685	1.8889818986532
1	225200000	225249999	2.1208	1.95077897721943
1	225250000	225299999	1.99689	1.7504877810987
1	225300000	225349999	2.15476	2.13792413922764
1	225350000	225399999	2.02445	1.59345528595601
1	225400000	225449999	2.3047	1.87572349900362
1	225450000	225499999	2.3872	2.23261340801457
1	225500000	225549999	2.6902	2.49637821428571
1	225550000	225599999	2.81133	2.89769418794326
1	225600000	225649999	4.43555	4.08778618032787
1	225650000	225699999	3.62629	3.55086526842105
1	225700000	225749999	2.58443	2.65368823539519
1	225750000	225799999	2.77668	2.86481276126126
1	225800000	225849999	3.40274	3.19475255108878
1	225850000	225899999	3.43626	3.3764616424581
1	225900000	225949999	3.80178	3.542552477842
1	225950000	225999999	3.80706	3.66632906886228
1	2.26e+08	226049999	3.64646	3.53419782722513
1	226050000	226099999	4.02273	4.08761865391156
1	226100000	226149999	4.38381	4.05334437199313
1	226150000	226199999	3.47094	3.40581171367521
1	226200000	226249999	3.20951	3.17680020540541
1	226250000	226299999	4.30429	4.31576019791667
1	226300000	226349999	4.13697	3.74561855289421
1	226350000	226399999	3.44257	3.36938035125448
1	226400000	226449999	2.82227	2.68830095518868
1	226450000	226499999	3.07898	3.0580438712963
1	226500000	226549999	3.07703	3.09563750863558
1	226550000	226599999	3.34556	3.44987134567901
1	226600000	226649999	3.15682	3.05037535897436
1	226650000	226699999	3.19732	2.88755794444444
1	226700000	226749999	3.29926	3.1800427627866
1	226750000	226799999	3.69111	3.65451626420455
1	226800000	226849999	4.3991	4.36160935727969
1	226850000	226899999	4.11724	4.41255414180479
